Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,REACTOME_PHOSPHOLIPID_METABOLISM,-0.2971040275352646,-1.2410932684037026,0.0670076726342711,0.4999558421289755,1.0,116/203,42.97%,ENSG00000102230;ENSG00000185133;ENSG00000062282;ENSG00000121316;ENSG00000163295;ENSG00000185361;ENSG00000180089;ENSG00000100884;ENSG00000103066;ENSG00000119927;ENSG00000129219;ENSG00000105559;ENSG00000110536;ENSG00000100439;ENSG00000133027;ENSG00000143797;ENSG00000168118;ENSG00000148343;ENSG00000087085;ENSG00000130517;ENSG00000185813;ENSG00000103502;ENSG00000170890;ENSG00000176485;ENSG00000110697;ENSG00000153395;ENSG00000171862;ENSG00000186111;ENSG00000111684;ENSG00000166908;ENSG00000168918;ENSG00000133321;ENSG00000069764;ENSG00000144645;ENSG00000177666;ENSG00000003987;ENSG00000105223;ENSG00000138029;ENSG00000116906;ENSG00000144566;ENSG00000117215;ENSG00000134255;ENSG00000183765;ENSG00000088766;ENSG00000204310;ENSG00000006007;ENSG00000176783;ENSG00000106086;ENSG00000123739;ENSG00000100288;ENSG00000100078;ENSG00000134324;ENSG00000102010;ENSG00000163629;ENSG00000100344;ENSG00000102886;ENSG00000116711;ENSG00000105647;ENSG00000011405;ENSG00000167588;ENSG00000156471;ENSG00000143398;ENSG00000078142;ENSG00000085788;ENSG00000026652;ENSG00000178773;ENSG00000091039;ENSG00000214530;ENSG00000132376;ENSG00000180488;ENSG00000085719;ENSG00000108389;ENSG00000070214;ENSG00000169692;ENSG00000087053;ENSG00000141179;ENSG00000168389;ENSG00000185000;ENSG00000116095;ENSG00000184381;ENSG00000101290;ENSG00000158786;ENSG00000051382;ENSG00000123684;ENSG00000152642;ENSG00000104643;ENSG00000158555;ENSG00000138018;ENSG00000183578;ENSG00000163898;ENSG00000162836;ENSG00000139163;ENSG00000038210;ENSG00000180957;ENSG00000143845;ENSG00000130653;ENSG00000135241;ENSG00000153982;ENSG00000186281;ENSG00000159337;ENSG00000052126;ENSG00000100241;ENSG00000111666;ENSG00000172954;ENSG00000121879;ENSG00000141506;ENSG00000241973;ENSG00000115020;ENSG00000198825;ENSG00000164303;ENSG00000040933;ENSG00000155252;ENSG00000176454;ENSG00000174915;ENSG00000103043;ENSG00000204385
prerank,REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,-0.3881166747564109,-1.2414384135855367,0.17276984031696482,0.5011059009016072,1.0,17/31,36.26%,ENSG00000246705;ENSG00000008083;ENSG00000187690;ENSG00000105968;ENSG00000112511;ENSG00000184260;ENSG00000132475;ENSG00000088305;ENSG00000178691;ENSG00000188486;ENSG00000197903;ENSG00000158373;ENSG00000196890;ENSG00000102054;ENSG00000184678;ENSG00000162521;ENSG00000163041
prerank,REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS,-0.4983518956534718,-1.243487008158184,0.18503832936822628,0.5014152420669654,1.0,7/11,44.63%,ENSG00000101473;ENSG00000101986;ENSG00000242612;ENSG00000113790;ENSG00000103150;ENSG00000161533;ENSG00000060971
prerank,REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL,0.2904028415323533,1.0162961344484052,0.4190655969797074,0.501685806669713,1.0,10/18,15.79%,ENSG00000171303;ENSG00000169427;ENSG00000124780;ENSG00000182450;ENSG00000135750;ENSG00000124249;ENSG00000152315;ENSG00000184261;ENSG00000099337;ENSG00000082482
prerank,REACTOME_PHASE_0_RAPID_DEPOLARISATION,-0.3853949910043609,-1.241826633848369,0.17097822163397908,0.5021128145002808,1.0,16/31,32.99%,ENSG00000129682;ENSG00000067191;ENSG00000108961;ENSG00000105605;ENSG00000007402;ENSG00000058404;ENSG00000196876;ENSG00000105711;ENSG00000130433;ENSG00000151067;ENSG00000198668;ENSG00000148660;ENSG00000144285;ENSG00000007314;ENSG00000075461;ENSG00000145349
prerank,REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,-0.4250648827065972,-1.2424184697232792,0.18410828424614614,0.502507295489846,1.0,9/20,21.71%,ENSG00000120509;ENSG00000181035;ENSG00000136960;ENSG00000127125;ENSG00000152782;ENSG00000167799;ENSG00000149313;ENSG00000112303;ENSG00000138621
prerank,REACTOME_INFLUENZA_INFECTION,-0.3049219779077258,-1.243821918445533,0.08287464949631322,0.5026123912570601,1.0,88/152,34.80%,ENSG00000105640;ENSG00000100836;ENSG00000198755;ENSG00000149806;ENSG00000221983;ENSG00000115268;ENSG00000136942;ENSG00000105372;ENSG00000157020;ENSG00000177600;ENSG00000089157;ENSG00000130255;ENSG00000147669;ENSG00000162244;ENSG00000182899;ENSG00000075188;ENSG00000109475;ENSG00000142541;ENSG00000137818;ENSG00000172809;ENSG00000168002;ENSG00000142676;ENSG00000131469;ENSG00000110700;ENSG00000167526;ENSG00000143799;ENSG00000142534;ENSG00000177954;ENSG00000144713;ENSG00000047410;ENSG00000102580;ENSG00000058804;ENSG00000163923;ENSG00000116251;ENSG00000063177;ENSG00000100316;ENSG00000185088;ENSG00000156482;ENSG00000140988;ENSG00000171858;ENSG00000071082;ENSG00000108298;ENSG00000143947;ENSG00000148303;ENSG00000125691;ENSG00000204389;ENSG00000265681;ENSG00000165496;ENSG00000196911;ENSG00000197728;ENSG00000118181;ENSG00000124614;ENSG00000161016;ENSG00000005075;ENSG00000037241;ENSG00000163002;ENSG00000145592;ENSG00000120253;ENSG00000149273;ENSG00000100142;ENSG00000102753;ENSG00000188846;ENSG00000108107;ENSG00000161970;ENSG00000105193;ENSG00000153201;ENSG00000163584;ENSG00000065150;ENSG00000197756;ENSG00000163882;ENSG00000229117;ENSG00000198242;ENSG00000145425;ENSG00000138326;ENSG00000134419;ENSG00000170889;ENSG00000083845;ENSG00000138750;ENSG00000105258;ENSG00000140986;ENSG00000139496;ENSG00000197958;ENSG00000171863;ENSG00000117228;ENSG00000089009;ENSG00000137154;ENSG00000069248;ENSG00000110713
prerank,REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION,-0.5003453550218231,-1.2440737878340151,0.18541722207411357,0.5040897559000553,1.0,3/11,5.96%,ENSG00000129682;ENSG00000077782;ENSG00000069702
prerank,REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,0.30031687536643514,1.012282796338956,0.43275388838060386,0.5087414953412838,1.0,3/16,2.80%,ENSG00000178802;ENSG00000117308;ENSG00000079739
prerank,REACTOME_PURINE_CATABOLISM,-0.44790772496020426,-1.230398942136926,0.1943481053307643,0.5088002798680411,1.0,8/16,19.68%,ENSG00000125458;ENSG00000170502;ENSG00000112667;ENSG00000165609;ENSG00000185013;ENSG00000136159;ENSG00000198585;ENSG00000170222
prerank,REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION,-0.42419938716592276,-1.2308172861750308,0.18966595771299888,0.5096739826425367,1.0,8/20,26.85%,ENSG00000126787;ENSG00000058404;ENSG00000125675;ENSG00000132535;ENSG00000155511;ENSG00000198668;ENSG00000148660;ENSG00000105464
prerank,REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,-0.3786880938116222,-1.234287478470063,0.17080413350754248,0.5098455008180316,1.0,18/34,35.70%,ENSG00000160703;ENSG00000221983;ENSG00000107201;ENSG00000170315;ENSG00000181481;ENSG00000127445;ENSG00000131508;ENSG00000072401;ENSG00000143947;ENSG00000182179;ENSG00000109332;ENSG00000106052;ENSG00000078140;ENSG00000197111;ENSG00000068308;ENSG00000057663;ENSG00000138646;ENSG00000156587
prerank,REACTOME_RHOB_GTPASE_CYCLE,-0.33432214424500273,-1.237096957029416,0.14511814534106107,0.5100013814091305,1.0,24/69,21.53%,ENSG00000240771;ENSG00000242173;ENSG00000147799;ENSG00000035499;ENSG00000122966;ENSG00000079482;ENSG00000050327;ENSG00000161800;ENSG00000160447;ENSG00000123143;ENSG00000183856;ENSG00000076706;ENSG00000011426;ENSG00000114993;ENSG00000160007;ENSG00000131941;ENSG00000088986;ENSG00000177469;ENSG00000110237;ENSG00000145819;ENSG00000139734;ENSG00000101977;ENSG00000198142;ENSG00000105647
prerank,REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,-0.3715421489104045,-1.2354908559831304,0.17348144646655636,0.510559249750711,1.0,22/37,33.55%,ENSG00000036672;ENSG00000145386;ENSG00000170312;ENSG00000123374;ENSG00000167965;ENSG00000221983;ENSG00000170315;ENSG00000119487;ENSG00000104695;ENSG00000117020;ENSG00000113575;ENSG00000143947;ENSG00000183765;ENSG00000118515;ENSG00000142208;ENSG00000113328;ENSG00000140992;ENSG00000186654;ENSG00000164327;ENSG00000198625;ENSG00000105221;ENSG00000057657
prerank,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,-0.28737495761291704,-1.231134536895225,0.046941247728649306,0.5108365871689007,1.0,82/306,16.32%,ENSG00000204580;ENSG00000106333;ENSG00000136943;ENSG00000157227;ENSG00000129682;ENSG00000166033;ENSG00000087245;ENSG00000149257;ENSG00000123342;ENSG00000102385;ENSG00000173402;ENSG00000140564;ENSG00000168542;ENSG00000090006;ENSG00000134013;ENSG00000172638;ENSG00000197565;ENSG00000076662;ENSG00000204262;ENSG00000077942;ENSG00000115318;ENSG00000113140;ENSG00000150093;ENSG00000077274;ENSG00000130287;ENSG00000138080;ENSG00000134871;ENSG00000101400;ENSG00000127990;ENSG00000166794;ENSG00000162512;ENSG00000135047;ENSG00000143537;ENSG00000102996;ENSG00000119699;ENSG00000107796;ENSG00000108821;ENSG00000115884;ENSG00000142798;ENSG00000166482;ENSG00000106366;ENSG00000099953;ENSG00000110811;ENSG00000135074;ENSG00000168487;ENSG00000154734;ENSG00000091136;ENSG00000142449;ENSG00000117385;ENSG00000134569;ENSG00000049323;ENSG00000168477;ENSG00000005961;ENSG00000101680;ENSG00000049089;ENSG00000182871;ENSG00000138101;ENSG00000107957;ENSG00000163359;ENSG00000130635;ENSG00000142173;ENSG00000160963;ENSG00000171560;ENSG00000105426;ENSG00000092529;ENSG00000158769;ENSG00000162736;ENSG00000162733;ENSG00000154721;ENSG00000164305;ENSG00000196739;ENSG00000164692;ENSG00000142156;ENSG00000138131;ENSG00000170624;ENSG00000161638;ENSG00000140092;ENSG00000035862;ENSG00000113083;ENSG00000139329;ENSG00000188157;ENSG00000163069
prerank,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,-0.3965916389697793,-1.2359664275191689,0.18838457784285018,0.5112862534921894,1.0,16/27,38.97%,ENSG00000126787;ENSG00000058404;ENSG00000132535;ENSG00000072133;ENSG00000117676;ENSG00000102882;ENSG00000177189;ENSG00000198668;ENSG00000133703;ENSG00000148660;ENSG00000105464;ENSG00000140992;ENSG00000071242;ENSG00000145349;ENSG00000118260;ENSG00000082458
prerank,REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,-0.41970986398876997,-1.234496214861166,0.18813601389923057,0.511400654673892,1.0,10/21,13.48%,ENSG00000106399;ENSG00000100479;ENSG00000132646;ENSG00000175482;ENSG00000111445;ENSG00000163918;ENSG00000062822;ENSG00000049541;ENSG00000115350;ENSG00000117748
prerank,REACTOME_ADIPOGENESIS,0.19322817600325007,1.0101672796404433,0.4391080617495712,0.5120879355120793,1.0,9/108,5.18%,ENSG00000111642;ENSG00000171720;ENSG00000198911;ENSG00000116478;ENSG00000153187;ENSG00000105329;ENSG00000112584;ENSG00000176194;ENSG00000169884
prerank,REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,-0.3712384909690226,-1.2313975622442987,0.1765814583578749,0.512203915582824,1.0,7/37,8.75%,ENSG00000145808;ENSG00000082684;ENSG00000185761;ENSG00000136378;ENSG00000143382;ENSG00000160323;ENSG00000154734
prerank,REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,-0.4193865033827215,-1.2326080009156928,0.18797460475538405,0.5127904082160867,1.0,9/21,25.08%,ENSG00000170890;ENSG00000176485;ENSG00000111684;ENSG00000069764;ENSG00000144645;ENSG00000117215;ENSG00000123739;ENSG00000116711;ENSG00000091039
prerank,REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,-0.39983263657172696,-1.227376163513544,0.18900427611484422,0.5137925025523893,1.0,15/25,35.10%,ENSG00000164434;ENSG00000074181;ENSG00000126787;ENSG00000163909;ENSG00000171611;ENSG00000184384;ENSG00000185630;ENSG00000113645;ENSG00000161021;ENSG00000135547;ENSG00000164683;ENSG00000013619;ENSG00000148400;ENSG00000196782;ENSG00000114315
prerank,REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES,-0.48393544843901926,-1.231483118516719,0.19754537145841494,0.5141077848607906,1.0,8/12,38.02%,ENSG00000006756;ENSG00000101846;ENSG00000180801;ENSG00000113273;ENSG00000144455;ENSG00000141337;ENSG00000129103;ENSG00000183876
prerank,REACTOME_DNA_REPAIR,-0.28742056094734725,-1.2277658827112308,0.05003026023804721,0.5147181119731278,1.0,136/297,31.54%,ENSG00000181544;ENSG00000051341;ENSG00000035499;ENSG00000163322;ENSG00000051180;ENSG00000109674;ENSG00000143476;ENSG00000145386;ENSG00000123374;ENSG00000166313;ENSG00000144554;ENSG00000106399;ENSG00000111247;ENSG00000197299;ENSG00000149554;ENSG00000111602;ENSG00000166803;ENSG00000123415;ENSG00000000460;ENSG00000100479;ENSG00000246705;ENSG00000171792;ENSG00000131788;ENSG00000131944;ENSG00000166169;ENSG00000174371;ENSG00000221983;ENSG00000169689;ENSG00000132781;ENSG00000121022;ENSG00000021776;ENSG00000114026;ENSG00000132646;ENSG00000140525;ENSG00000154920;ENSG00000185504;ENSG00000144524;ENSG00000170315;ENSG00000104313;ENSG00000175482;ENSG00000196584;ENSG00000147669;ENSG00000065057;ENSG00000116670;ENSG00000175279;ENSG00000139618;ENSG00000111445;ENSG00000076248;ENSG00000163918;ENSG00000062822;ENSG00000168002;ENSG00000172780;ENSG00000049541;ENSG00000143799;ENSG00000105968;ENSG00000115350;ENSG00000147400;ENSG00000134574;ENSG00000002016;ENSG00000105619;ENSG00000012048;ENSG00000166200;ENSG00000077152;ENSG00000152422;ENSG00000117748;ENSG00000102977;ENSG00000067369;ENSG00000111358;ENSG00000138303;ENSG00000143947;ENSG00000153391;ENSG00000113812;ENSG00000130997;ENSG00000175643;ENSG00000183765;ENSG00000092330;ENSG00000187741;ENSG00000188612;ENSG00000070950;ENSG00000119048;ENSG00000188827;ENSG00000158169;ENSG00000162607;ENSG00000101773;ENSG00000103152;ENSG00000182179;ENSG00000005075;ENSG00000138663;ENSG00000132207;ENSG00000092853;ENSG00000116030;ENSG00000184260;ENSG00000100387;ENSG00000129484;ENSG00000118655;ENSG00000147601;ENSG00000175792;ENSG00000133119;ENSG00000100142;ENSG00000134058;ENSG00000165392;ENSG00000221829;ENSG00000005156;ENSG00000169139;ENSG00000144749;ENSG00000111802;ENSG00000020426;ENSG00000064655;ENSG00000126215;ENSG00000136518;ENSG00000164808;ENSG00000188486;ENSG00000197903;ENSG00000158373;ENSG00000183161;ENSG00000149923;ENSG00000163743;ENSG00000178295;ENSG00000196890;ENSG00000163882;ENSG00000187790;ENSG00000113318;ENSG00000075131;ENSG00000104320;ENSG00000119318;ENSG00000132436;ENSG00000138346;ENSG00000066135;ENSG00000122512;ENSG00000104884;ENSG00000141030;ENSG00000173638;ENSG00000198612;ENSG00000070501;ENSG00000137337;ENSG00000105258
prerank,REACTOME_GPCR_LIGAND_BINDING,0.1652735955326367,1.007645269258954,0.45454545454545453,0.5161533120341921,1.0,99/377,14.06%,ENSG00000078369;ENSG00000088826;ENSG00000197746;ENSG00000109606;ENSG00000087460;ENSG00000101327;ENSG00000142192;ENSG00000171509;ENSG00000131096;ENSG00000115596;ENSG00000186188;ENSG00000171049;ENSG00000215644;ENSG00000154342;ENSG00000105989;ENSG00000169676;ENSG00000143125;ENSG00000163501;ENSG00000121853;ENSG00000004948;ENSG00000164129;ENSG00000170425;ENSG00000169884;ENSG00000152034;ENSG00000164690;ENSG00000135925;ENSG00000112164;ENSG00000120088;ENSG00000164220;ENSG00000036828;ENSG00000161921;ENSG00000118702;ENSG00000145708;ENSG00000113889;ENSG00000182687;ENSG00000050628;ENSG00000177464;ENSG00000168959;ENSG00000181408;ENSG00000168081;ENSG00000188064;ENSG00000135346;ENSG00000125730;ENSG00000126353;ENSG00000158748;ENSG00000124818;ENSG00000043591;ENSG00000122679;ENSG00000160013;ENSG00000180739;ENSG00000115353;ENSG00000164128;ENSG00000172724;ENSG00000143816;ENSG00000138039;ENSG00000186810;ENSG00000156234;ENSG00000133019;ENSG00000148604;ENSG00000188710;ENSG00000121807;ENSG00000070031;ENSG00000166603;ENSG00000148734;ENSG00000119973;ENSG00000101188;ENSG00000173432;ENSG00000174600;ENSG00000143185;ENSG00000144891;ENSG00000171388;ENSG00000170820;ENSG00000171873;ENSG00000169618;ENSG00000168229;ENSG00000106113;ENSG00000054277;ENSG00000175591;ENSG00000188778;ENSG00000125084;ENSG00000180871;ENSG00000163421;ENSG00000157005;ENSG00000136928;ENSG00000163394;ENSG00000186469;ENSG00000178394;ENSG00000198049;ENSG00000069696;ENSG00000101200;ENSG00000147571;ENSG00000154764;ENSG00000171517;ENSG00000181195;ENSG00000163606;ENSG00000183840;ENSG00000169252;ENSG00000128165;ENSG00000196352
prerank,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,0.2083347217603283,1.006702080601715,0.44817658349328215,0.5162803211287414,1.0,5/66,3.53%,ENSG00000125755;ENSG00000136450;ENSG00000111605;ENSG00000163634;ENSG00000111786
prerank,REACTOME_PROTEIN_HYDROXYLATION,0.28543407705253,1.0070054423873005,0.4317848410757946,0.5165769940400188,1.0,3/19,5.10%,ENSG00000087263;ENSG00000198363;ENSG00000101981
prerank,REACTOME_SIGNALING_BY_ERYTHROPOIETIN,0.2653538580835766,1.005869863585008,0.44109736417428724,0.5170442438038211,1.0,2/25,1.49%,ENSG00000177885;ENSG00000174775
prerank,REACTOME_SIGNALING_BY_ACTIVIN,-0.44306983872481387,-1.2245887443763197,0.20288008155983178,0.5201588446655151,1.0,7/16,14.04%,ENSG00000114739;ENSG00000070404;ENSG00000135503;ENSG00000069702;ENSG00000175550;ENSG00000134363;ENSG00000102882
prerank,REACTOME_COLLAGEN_FORMATION,-0.3188243050599265,-1.2224878219291087,0.1398654513888889,0.5223355657771624,1.0,27/89,17.15%,ENSG00000106333;ENSG00000136943;ENSG00000149257;ENSG00000168542;ENSG00000134013;ENSG00000197565;ENSG00000204262;ENSG00000115318;ENSG00000134871;ENSG00000166794;ENSG00000135047;ENSG00000108821;ENSG00000110811;ENSG00000168487;ENSG00000117385;ENSG00000049089;ENSG00000182871;ENSG00000163359;ENSG00000130635;ENSG00000142173;ENSG00000160963;ENSG00000196739;ENSG00000164692;ENSG00000142156;ENSG00000138131;ENSG00000113083;ENSG00000060718
prerank,REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,-0.3917244722866835,-1.2209595051829143,0.1972121212121212,0.5227802420565877,1.0,10/27,19.42%,ENSG00000167535;ENSG00000111664;ENSG00000168243;ENSG00000007402;ENSG00000127920;ENSG00000162188;ENSG00000184160;ENSG00000174233;ENSG00000151067;ENSG00000069966
prerank,REACTOME_VIRAL_INFECTION_PATHWAYS,0.3087077219871543,1.0,1.0,0.5232600106812259,1.0,138/1023,3.08%,ENSG00000128245;ENSG00000127824;ENSG00000166949;ENSG00000213024;ENSG00000165119;ENSG00000130706;ENSG00000111642;ENSG00000109519;ENSG00000171720;ENSG00000116478;ENSG00000150991;ENSG00000144028;ENSG00000149136;ENSG00000132463;ENSG00000125755;ENSG00000132792;ENSG00000134308;ENSG00000161013;ENSG00000140464;ENSG00000026025;ENSG00000137817;ENSG00000108883;ENSG00000189091;ENSG00000177119;ENSG00000197102;ENSG00000104142;ENSG00000088832;ENSG00000100902;ENSG00000100804;ENSG00000184056;ENSG00000082898;ENSG00000087191;ENSG00000100401;ENSG00000197548;ENSG00000094914;ENSG00000100764;ENSG00000177885;ENSG00000174231;ENSG00000103035;ENSG00000153187;ENSG00000070010;ENSG00000136450;ENSG00000185825;ENSG00000213639;ENSG00000109606;ENSG00000004478;ENSG00000241244;ENSG00000100280;ENSG00000111605;ENSG00000175166;ENSG00000013275;ENSG00000124145;ENSG00000109971;ENSG00000108671;ENSG00000069849;ENSG00000132612;ENSG00000096384;ENSG00000145907;ENSG00000161203;ENSG00000115053;ENSG00000170027;ENSG00000185627;ENSG00000130985;ENSG00000173692;ENSG00000108344;ENSG00000099783;ENSG00000141367;ENSG00000006712;ENSG00000087365;ENSG00000087087;ENSG00000196235;ENSG00000115233;ENSG00000105329;ENSG00000089280;ENSG00000137309;ENSG00000092199;ENSG00000080824;ENSG00000108953;ENSG00000166913;ENSG00000204435;ENSG00000163399;ENSG00000110321;ENSG00000135829;ENSG00000115677;ENSG00000041357;ENSG00000184216;ENSG00000092201;ENSG00000167553;ENSG00000101182;ENSG00000108424;ENSG00000178952;ENSG00000099817;ENSG00000130726;ENSG00000196262;ENSG00000126457;ENSG00000102900;ENSG00000132341;ENSG00000196419;ENSG00000177700;ENSG00000099341;ENSG00000104824;ENSG00000114867;ENSG00000127022;ENSG00000130724;ENSG00000181222;ENSG00000126067;ENSG00000089597;ENSG00000168496;ENSG00000165916;ENSG00000106367;ENSG00000172531;ENSG00000065978;ENSG00000142507;ENSG00000175334;ENSG00000143761;ENSG00000165280;ENSG00000063660;ENSG00000123416;ENSG00000042753;ENSG00000122566;ENSG00000188229;ENSG00000185624;ENSG00000145833;ENSG00000079246;ENSG00000118705;ENSG00000105438;ENSG00000258947;ENSG00000179218;ENSG00000182481;ENSG00000242534;ENSG00000162367;ENSG00000244116;ENSG00000167004;ENSG00000244038;ENSG00000122884;ENSG00000112715;ENSG00000163902;ENSG00000072682
prerank,REACTOME_INFECTIOUS_DISEASE,0.3047886206747626,1.0,1.0,0.5232600106812259,1.0,165/1239,3.08%,ENSG00000128245;ENSG00000127824;ENSG00000166949;ENSG00000213024;ENSG00000165119;ENSG00000130706;ENSG00000213672;ENSG00000111642;ENSG00000109519;ENSG00000171720;ENSG00000116478;ENSG00000150991;ENSG00000169032;ENSG00000144028;ENSG00000157483;ENSG00000115091;ENSG00000149136;ENSG00000132463;ENSG00000151694;ENSG00000125755;ENSG00000132792;ENSG00000163466;ENSG00000134308;ENSG00000136810;ENSG00000161013;ENSG00000140464;ENSG00000026025;ENSG00000138071;ENSG00000137817;ENSG00000108883;ENSG00000189091;ENSG00000177119;ENSG00000197102;ENSG00000104142;ENSG00000088832;ENSG00000100902;ENSG00000100804;ENSG00000184056;ENSG00000082898;ENSG00000078369;ENSG00000185359;ENSG00000087191;ENSG00000100401;ENSG00000100345;ENSG00000197548;ENSG00000094914;ENSG00000075785;ENSG00000100764;ENSG00000177885;ENSG00000197535;ENSG00000106089;ENSG00000174231;ENSG00000103035;ENSG00000153187;ENSG00000070010;ENSG00000136450;ENSG00000185825;ENSG00000213639;ENSG00000109606;ENSG00000004478;ENSG00000241244;ENSG00000100280;ENSG00000111605;ENSG00000175166;ENSG00000013275;ENSG00000124145;ENSG00000109971;ENSG00000108671;ENSG00000069849;ENSG00000132612;ENSG00000096384;ENSG00000145907;ENSG00000161203;ENSG00000115053;ENSG00000170027;ENSG00000185627;ENSG00000184009;ENSG00000087460;ENSG00000130985;ENSG00000173692;ENSG00000108344;ENSG00000099783;ENSG00000141367;ENSG00000006712;ENSG00000087365;ENSG00000087087;ENSG00000196235;ENSG00000115233;ENSG00000105329;ENSG00000089280;ENSG00000137309;ENSG00000092199;ENSG00000080824;ENSG00000108953;ENSG00000166913;ENSG00000204435;ENSG00000163399;ENSG00000075624;ENSG00000110321;ENSG00000135829;ENSG00000115677;ENSG00000041357;ENSG00000184216;ENSG00000092201;ENSG00000167553;ENSG00000254999;ENSG00000101182;ENSG00000108424;ENSG00000178952;ENSG00000099817;ENSG00000130726;ENSG00000196262;ENSG00000126457;ENSG00000102900;ENSG00000132341;ENSG00000196419;ENSG00000177700;ENSG00000099341;ENSG00000104824;ENSG00000074800;ENSG00000114867;ENSG00000102144;ENSG00000127022;ENSG00000130724;ENSG00000181222;ENSG00000126067;ENSG00000089597;ENSG00000168496;ENSG00000165916;ENSG00000130429;ENSG00000106367;ENSG00000172531;ENSG00000065978;ENSG00000142507;ENSG00000108946;ENSG00000241685;ENSG00000175334;ENSG00000143761;ENSG00000165280;ENSG00000063660;ENSG00000123416;ENSG00000042753;ENSG00000072062;ENSG00000122566;ENSG00000160014;ENSG00000188229;ENSG00000185624;ENSG00000145833;ENSG00000079246;ENSG00000118705;ENSG00000105438;ENSG00000258947;ENSG00000179218;ENSG00000182481;ENSG00000142192;ENSG00000242534;ENSG00000162367;ENSG00000244116;ENSG00000167004;ENSG00000244038;ENSG00000241553;ENSG00000122884;ENSG00000112715;ENSG00000163902;ENSG00000072682
prerank,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,0.2183251139322031,1.0,1.0,0.5232600106812259,1.0,95/897,4.91%,ENSG00000077549;ENSG00000127824;ENSG00000064726;ENSG00000126214;ENSG00000125753;ENSG00000130706;ENSG00000170633;ENSG00000009335;ENSG00000150991;ENSG00000131653;ENSG00000157450;ENSG00000141279;ENSG00000159202;ENSG00000103653;ENSG00000197102;ENSG00000175931;ENSG00000088832;ENSG00000100902;ENSG00000100804;ENSG00000079805;ENSG00000087191;ENSG00000197548;ENSG00000099364;ENSG00000075785;ENSG00000175203;ENSG00000100764;ENSG00000177885;ENSG00000103035;ENSG00000185825;ENSG00000241244;ENSG00000100280;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000161203;ENSG00000170027;ENSG00000185627;ENSG00000130985;ENSG00000174775;ENSG00000173692;ENSG00000108344;ENSG00000141367;ENSG00000117984;ENSG00000115233;ENSG00000164733;ENSG00000166913;ENSG00000204435;ENSG00000082781;ENSG00000115073;ENSG00000064601;ENSG00000138107;ENSG00000041357;ENSG00000198898;ENSG00000100644;ENSG00000167553;ENSG00000101182;ENSG00000196262;ENSG00000132432;ENSG00000099341;ENSG00000127022;ENSG00000126067;ENSG00000165916;ENSG00000105568;ENSG00000106367;ENSG00000204843;ENSG00000142507;ENSG00000143761;ENSG00000165280;ENSG00000123416;ENSG00000042753;ENSG00000072062;ENSG00000188229;ENSG00000118705;ENSG00000258947;ENSG00000179218;ENSG00000242534;ENSG00000244116;ENSG00000167004;ENSG00000244038;ENSG00000135506;ENSG00000163902;ENSG00000239571;ENSG00000109906;ENSG00000243290;ENSG00000240382;ENSG00000167613;ENSG00000243238;ENSG00000168995;ENSG00000234745;ENSG00000203747;ENSG00000239961;ENSG00000105366;ENSG00000172116;ENSG00000241351;ENSG00000211790
